review,isEdited,title,userName,rating,date,app_name,app_id,developerResponse
It's a good App and works good for me and it's does its purpose.,False,Good App and serves the purpose,SudheerMS,4,2016-03-21 17:04:23,zomato-food-delivery-dining,434613896,
Get smart!  It seems like a me this was an acquisition just to silence a better app. Uninstalling this Yelp-tastic crap.,False,Acquired urban spoon but didn't use what made it great,GaussBoy,1,2016-09-24 00:31:57,zomato-food-delivery-dining,434613896,
"The filters are crap, the interface is crap, the content is limited and pure crap. Urbanspoon was a really cool tool, this is like a linkedin for restaurants.",False,Garbage,LaraB,1,2016-06-16 12:10:25,zomato-food-delivery-dining,434613896,
"Loved the old Urbanspoon but Zomato falls way short!!!!! Not user friendly..., you can do better!!!",False,Can we have Urbanspoon back?,Duck shocker,1,2016-06-03 17:14:50,zomato-food-delivery-dining,434613896,
Urban spoon was the best out there. Zomato took it over and it's practically useless. I try searching in cleveland and it gives me results in cincinnati. Awful!!!,False,Zomato killed urban spoon!,Tes837,1,2016-03-06 21:07:55,zomato-food-delivery-dining,434613896,
"Urban Spoon was so useful, but this crap is useless and being deleted! I'm only using 1 star because I have to.",False,Can I please have Urban Spoon back!?!!!,Lesleyistre,1,2016-03-06 00:46:33,zomato-food-delivery-dining,434613896,
Who ever bought this app should be shot. Useless since changing names,False,Useless app since changing names,Rainbow in the Ashley,1,2016-02-23 23:21:05,zomato-food-delivery-dining,434613896,
This application is a downgrade from Urbanspoon. It is so bad I don't even know where to start. Hopeless. Deleting after this review.,False,Give me Urban Spoon back!,iJerald tm,1,2016-01-09 22:34:59,zomato-food-delivery-dining,434613896,
"I lost hundreds of restaurants that I bookmarked in Urban Spoon. I won't be starting over in Zomato, but will look for an alternative.",False,Hundreds of Restaurants Lost,Angry Urban Spoon User,1,2015-12-17 17:20:27,zomato-food-delivery-dining,434613896,
Great UI and useful information.,False,Great,NSRover,4,2014-02-14 13:56:57,zomato-food-delivery-dining,434613896,
"I like Urban Spoon. Zomato bought Urban Spoon. I get it. That's life in the big city. 

But then Zomato didn't apply the features from US that made them unique and more popular. 

Bring back menu scans
Bring back the shaker!!

That shaker feature on Urban Spoon settled more family dinner debates than you'll ever know.",False,Not UrbanSpoon,MoranTactical,1,2015-09-14 18:43:40,zomato-food-delivery-dining,434613896,
"Urbanspoon was great, but this is way too complicated. Takes too long to find what I'm looking for.",False,Ruined a good app,ensmisa,1,2015-07-28 02:32:50,zomato-food-delivery-dining,434613896,
"It's unfortunate that urbanspoon let Zomato take over. This app is messy. It's not easy to navigate. It isn't helpful, just gives me a headache. I miss urbanspoon.",False,I miss Urbanspoon,Pooof,1,2015-07-23 19:17:53,zomato-food-delivery-dining,434613896,
The Urban Spoon app was so much better. Time to start searching for something else.,False,Disappointed,Momma_G,1,2015-07-19 23:55:41,zomato-food-delivery-dining,434613896,
"Not user-friendly, not useful or helpful in the slightest. Urbanspoon was so much better than this garbage.",False,Awful.,NotRelatedToMark,1,2015-07-19 00:04:26,zomato-food-delivery-dining,434613896,
Rating system is terrible. Bring back the urbanspoon rating system.,False,Thumbs down....,kk34,1,2015-07-02 21:49:07,zomato-food-delivery-dining,434613896,
I miss urbanspoon!! There are too many features missing from this new app.,False,Bring back urbanspoon :(,Ke5g8,1,2015-06-20 16:30:45,zomato-food-delivery-dining,434613896,
"This app has little or no functionality. 

No way to sort search results by rating, distance, etc. 

I live near Chicago and the app search returns restaurants miles away. Urban Spoon would let you hone in on a specific suburb/cuisine/price range. 

What are they thinking?",False,Give us back Urban Spoon,jskamelia,1,2015-06-04 23:24:04,zomato-food-delivery-dining,434613896,
"Really killed a great app by combining these two together, no menu of any kind on here, rather just delete this and use goggle",False,Urban spoon,Roccodaddy,1,2015-06-02 19:45:10,zomato-food-delivery-dining,434613896,
The shake feature was the best part and selling point of urbanspoon. I will not be using zomato. There's no point.,False,Sad and disappointed.,Nonickname0224,1,2015-06-02 01:10:09,zomato-food-delivery-dining,434613896,
Bring back urban spoon! It's a waste of time to even attempt to use this app. Poor quality.,False,Terrible,Adgilli,1,2015-05-30 21:54:29,zomato-food-delivery-dining,434613896,
I miss the UrbanSpoon app. This app makes it difficult to randomly find great new places to eat.,False,Please give us UrbanSpoon back,jasonsmcc,1,2017-05-04 23:14:00,zomato-food-delivery-dining,434613896,
Almost no menus. How can you make a decision where to eat if you can's see a menu?,False,Where are menus?,jjackaroo2,1,2017-03-15 16:59:23,zomato-food-delivery-dining,434613896,
Customer hostile strategy moving from Urbanspoon to Zomato while still allowing customers to download Urbanspoon,False,Might be good,Literally Pointless,1,2016-09-02 21:33:44,zomato-food-delivery-dining,434613896,
"Went there yesterday for the second time, good bar, good drinks but the food has no taste at all. Cardboard would be as good. I wont go back.",False,Jim,Eagle73665,1,2016-05-08 21:30:50,zomato-food-delivery-dining,434613896,
Urbanspoon was great. This app is the worst. Hope you paid a lot for urbanspoon and that you lose your shirts.,False,Bring back urbanspoon,Scherzzzz,1,2016-04-19 21:58:06,zomato-food-delivery-dining,434613896,
Simply put...awful. Urbanspoon was way better!,False,What were you thinking?,chasitydc,1,2016-04-10 01:45:21,zomato-food-delivery-dining,434613896,
"Anyone have a recommendation to replace the Urbanspoon cause it isn't Zomato. 

This now a +\- year review and the search function for areas and types of cuisine are awkward and inept.",False,Zomato Botched the Urbanspoon,Xhcgkxuj,1,2016-04-02 15:53:26,zomato-food-delivery-dining,434613896,
I think you've lost all of us - Making a wonderful app unusable ... No Bueno.,False,What were you thinking?,TimoDriz,1,2016-03-17 19:01:30,zomato-food-delivery-dining,434613896,
love zomato!!! if your clueless where to go to dine zomato and their reviewers will not certainly fail to help you,False,great app,MariaMae,5,2015-12-12 21:46:31,zomato-food-delivery-dining,434613896,
"This app is garbage. The list of restaurants are incomplete, you can't search by genre, it's totally worthless!",False,"Garbage, bring back urbanspoon!",Pkoomer,1,2016-03-12 22:38:29,zomato-food-delivery-dining,434613896,
"whatever idiot wrote this app should try and use it.
BRING BACK URBANSPOON
I refuse to delete UrbanSpoon even though I can't use it any more!!!",False,0 (zero) stars,WhoodyWho,1,2016-02-04 18:55:45,zomato-food-delivery-dining,434613896,
Can't even get to the map easily now. Made the app waaaay too complicated.,False,Junk...too complicated now,Pistolp0440,1,2016-02-02 23:08:53,zomato-food-delivery-dining,434613896,
"I hate this app. It's hard to follow, doesn't give you the ""shake"" option.

If it's for hipsters that like trends, then give me back Urban Spoon.",False,Bring back Urban Spoon!!!,Yam hawked,1,2016-01-26 05:46:03,zomato-food-delivery-dining,434613896,
"App is buggy, looks likes Facebook feed with restaurants.",False,Not Better than Urbanspoon,Space gone,1,2016-01-03 16:05:39,zomato-food-delivery-dining,434613896,
"1st try with this app. Used filter for ""delivery"" & called 1st restaurant on list. Guess what:  they DON'T deliver. Bad data from app - don't know if it's trustworthy.",False,Wrong,Class44-67B,1,2016-01-02 23:20:05,zomato-food-delivery-dining,434613896,
"Liked Urbanspoon, love this more!",False,Love it,Gogosquid7,5,2015-07-24 00:01:43,zomato-food-delivery-dining,434613896,
Somatotropin has ruined the Urban Spoon app.  I will be removing it from my phone.  Everything is wrong with it.  Don't download it.,False,Urban Spoon was so much better,kimeryb,1,2015-12-12 01:18:22,zomato-food-delivery-dining,434613896,
"Urbanspoon had a much better ui. It was simpler, and at the same time more flexible.",False,I just want urbanspoon back,Metoooooooo.,1,2015-09-01 22:33:39,zomato-food-delivery-dining,434613896,
It's so slow and can't even find my location. This app is horrendous.,False,Disgustingly bad,The criticizerer,1,2015-08-31 23:08:22,zomato-food-delivery-dining,434613896,
"Come on, Zomato. You promised me everything Urbanspoon had and more, but you didn't deliver!",False,Boo!,RSzmed,2,2015-08-23 22:55:31,zomato-food-delivery-dining,434613896,
"Will not allow me to sign in with Facebook account, says ""failed login"". I'm done.",False,Failed login bug,Lo Straniero,1,2015-08-18 00:59:44,zomato-food-delivery-dining,434613896,
This is much harder to navigate than urban spoon. Doesn't meet my needs at all,False,Disappointed urban spoon user,SubniZ,1,2015-07-08 16:54:55,zomato-food-delivery-dining,434613896,
I'll keep it simple and just say that I wish Urbanspoon wasn't going away!,False,Bring urbanspoon back!!,Sunshine1103,1,2015-07-06 19:07:50,zomato-food-delivery-dining,434613896,
Loved Urbanspoon. Found zomato unusable. My location no longer exists. Now I get recs for a town an hour away. Useless.,False,User Unfriendly App,Laurustina,1,2015-06-24 22:30:24,zomato-food-delivery-dining,434613896,
Not impressed with the take over of my beloved urban spoon.  Not as user friendly not as easy to use.  Bring back urban spoon please.,False,Sad sad sad,mdrplano,1,2015-06-14 23:06:18,zomato-food-delivery-dining,434613896,
I refuse to create another account for anything and I don't use FaceBook so I can't use this app and am deleting.,False,Must Create Account - NO MORE ACCOUNTS!!!,JBMII,1,2015-06-14 00:24:04,zomato-food-delivery-dining,434613896,
Zomato is missing most features of Urbanspoon. App developers for Zomato should read the reviews of the users and act to repair this app!!!,False,Poor app,akhuie,1,2015-06-05 23:24:46,zomato-food-delivery-dining,434613896,
It is missing so many features like the MENUS!  Or the website! Bring back Urbanspoon!,False,Awful!,Rachel and Kaden's mom,1,2015-06-04 23:48:43,zomato-food-delivery-dining,434613896,
Perfect app for food addicts,False,Perfect app for food addicts,Tumberry,5,2014-12-28 16:51:42,zomato-food-delivery-dining,434613896,
Great app. Using well in india,False,Great app,Giripai83,5,2016-11-06 11:37:50,zomato-food-delivery-dining,434613896,
Prices have gone up and quality has gone down. PD 30 dollars for 1 burnt mushy pizza. I live 1 mile away and wont be back.,False,Sam and Ella tahlequah,nsu alum,1,2017-06-03 18:10:48,zomato-food-delivery-dining,434613896,
It doesn't load when you sign up or sign in,False,Bad,Naifaholic,1,2017-05-04 23:44:37,zomato-food-delivery-dining,434613896,
Hoping that it's gotten better. It's gotten worse. Worthless.,False,I download this occasionally...,HighBall71,1,2017-02-28 17:51:14,zomato-food-delivery-dining,434613896,
cant search in other cities in my country after my location has been detected by the app.,False,search option is bad,Hadi-R,2,2017-02-11 10:56:18,zomato-food-delivery-dining,434613896,
Great app.,False,Worth every penny.,deadbyseven,5,2016-07-20 14:10:54,zomato-food-delivery-dining,434613896,
I can't upload pictures! Help!,False,Update? What update?,jenkyboom,2,2016-02-04 20:50:15,zomato-food-delivery-dining,434613896,
This app just doesn't work. Bring back UrbanSpoon!,False,Everyone else said it already: so bad,Drexel Student,1,2016-03-20 14:49:00,zomato-food-delivery-dining,434613896,
"I loved Urbanspoon's app. Unfortunately, Zomato's 
App is difficult to navigate and the search areas are small. Not a fan...",False,Urban spoon was better,The be later,1,2016-02-28 22:51:46,zomato-food-delivery-dining,434613896,
PLEASE BRING BACK URBAN SPOON!!! I used urban spoon at least weekly. This app isn't near as fluid or useful as the old urban spoon app. WHY DID IT CHANGE?!?!? Don't fix something that isn't broken!,False,Terrible,Douglas3rd,1,2016-02-07 17:26:16,zomato-food-delivery-dining,434613896,
"I was an avid user of urbanspoon, and like everyone else I saw the notification of them
Merging with zomato. Out of curiosity I downloaded this app to try it. Well let me tell you that I was not pleased. Zomato has a much more complicated and not so stream lined interface unlike urban spoons. I feel like on an iPhone the search results have very little screen real estate, and all other crap crowds it. I was able to view several restaurants a time before now only 2!!! at a time vs urbanspoons 5-7. I only want to know name of restaurant, rating, distance, and price. If price, cuisine, and rating fit my bill I'll CLICK on it to check out reviews and pictures of food and further details!!! You don't have to throw all of that out to me on first impression. Point is that it takes me forever to get through the list of restaurants. STOP giving prices for 2 people. I just want a dollar sign reflecting the price point for 1! Not everyone going out to eat is a couple or maybe I have more than 2. I don't want to have to divide the sum and then multiply that with number of people in group. Yes, it's silly and it is basic math, but I shouldn't have to do extra math. Also, seeing a $150 vs $$$ makes me think more about the money than the food/experience. Lastly, stop giving me retardants from one selective area for nearby I don't live at the edge of water. I have restaurants surrounding me.  They are not all located in one specific city. All gripes aside. There is one thing zomato did that I liked and that is their draw ability. You can circle an area, but even then they allow you to only draw in an overall small area of the map. Since, they make you zoom in quite a bit on the map to draw the circle.",False,Undo the move urbaspoon!,Ninanti,2,2015-11-18 17:53:16,zomato-food-delivery-dining,434613896,
"Poor replacement for Urban Spoon. Don't like the interface, won't recommend it.",False,Poor replacement,Scubafiend,1,2016-01-22 16:00:26,zomato-food-delivery-dining,434613896,
Hate this app.  Urbanspoon was great. Wish it didn't change. Deleting and won't use again.,False,Bad App,Dshryne,1,2016-01-01 15:13:39,zomato-food-delivery-dining,434613896,
Urbanspoon was a better app. Why Zomato bought them out only to screw up everything Urbanspoon got right is beyond me .,False,Inferior,Angry demographic,1,2015-08-28 06:50:45,zomato-food-delivery-dining,434613896,
"Urbanspoon was 100x better, this interface is horrendous.",False,Interface is awful,Madssssss12345,1,2015-08-20 05:59:45,zomato-food-delivery-dining,434613896,
"I want Urban Spoon back! That was so easy to use. This is junk. As soon as I finish this review, I am deleting it from my phone.",False,Worst App Ever!,AmAthleticsUberFan,1,2015-08-19 22:48:14,zomato-food-delivery-dining,434613896,
This is the only review I've ever bothered to write. The app is counterintuitive. Just terrible. I miss Urbanspoon. I won't be bothering to keep this on my phone. :(,False,Terrible,addiful,1,2015-08-06 03:18:56,zomato-food-delivery-dining,434613896,
"Absolutely useless. Developers managed to take a good program with intuitive interfaces and destroy it. Sorry, Zomato! Your gone!",False,Who Killed Urbanspoon?,Strike 5,1,2015-06-27 13:53:11,zomato-food-delivery-dining,434613896,
Hardly any of the characteristics of the app work. Don't waste your time. Urbanspoon was way better before it merged with Zomato.,False,Crap,Steph Nasty,1,2015-06-18 17:58:49,zomato-food-delivery-dining,434613896,
Too good.A must have app.,False,A Beauty!,Nishsam123,5,2014-09-10 16:44:15,zomato-food-delivery-dining,434613896,
Congrats on making an app that performs searches in less than 5 mins,False,Searching..,dev_random,1,2015-03-12 05:33:37,zomato-food-delivery-dining,434613896,
It NEEDS an iPad version.,False,High res version please!,Tucano.uy,4,2017-04-11 10:44:46,zomato-food-delivery-dining,434613896,
If only I could give it zero stars. Urbanspoon was a fantastic app. This one just wants your personal info. No thank you. *deletes app*,False,RIP Urbanspoon,SolarRubi,1,2017-05-05 17:52:54,zomato-food-delivery-dining,434613896,
Terrible. Why do I care about a review written 3 years ago?,False,Bring Back my Urban Spoon!,Mcomikey,2,2016-09-12 23:36:02,zomato-food-delivery-dining,434613896,
Not sure why I need to sign in.  Really don't need any more apps accessing everything about me.  Deleting Zomato.,False,"Sign In, Goodbye",saber58,1,2017-04-07 02:26:07,zomato-food-delivery-dining,434613896,
Horrible app. Can't get it to do anything as it can't find an internet connection.,False,What happened to Urban Spoon,Sterling Robinson,1,2016-09-22 02:00:08,zomato-food-delivery-dining,434613896,
Useless and frustrating. Deleting this garbage off my phone. This should be 👎🏼 instead of a star,False,Bring back URBAN SPOON!!,Sml333,1,2016-03-15 18:20:12,zomato-food-delivery-dining,434613896,
"Hard to use, can't do a simple search in my area. Deleting forever, what a waste!!",False,Worst App Ever,ChipsGalore,1,2016-02-29 16:19:24,zomato-food-delivery-dining,434613896,
Urbanspoon was easier to use and handier about finding what to eat. This is just meh,False,Urbanspoon was much better,Hanker tanker,1,2016-02-27 23:04:41,zomato-food-delivery-dining,434613896,
zomato is so terrible can we please have a choice in having urban spoon back?,False,Change Back,hall-e-wudd!,1,2016-01-10 00:03:50,zomato-food-delivery-dining,434613896,
"I hate this app.  The set up.. The newsfeed. Its a great attempt in making a social network but it's total fell!

And I never rate apps... Its that bad!",False,Bring back URBANSPOON,Ashanti Nicole,1,2015-12-16 00:07:16,zomato-food-delivery-dining,434613896,
Urbanspoon was much better !! This app is clumsy !! The low star reviews say all I have to say about it . Screwed up a good app.,False,Pretty useless,MawHoot,1,2015-10-25 17:33:08,zomato-food-delivery-dining,434613896,
This app is decidedly a step down from Urbanspoon. Try keeping it straightforward. Simple is better. Menus? And a stupid name too!,False,Clunky awkward app,StarWhacker,1,2015-10-17 18:39:36,zomato-food-delivery-dining,434613896,
This app is garbage.  I haven't even been able to get it to work once.,False,Horrible,Poor Naration,1,2015-10-11 15:39:29,zomato-food-delivery-dining,434613896,
I don't like change. Or the name zomato. It will take some time to adjust to the five point scale. I was really comfortable in my cozy world of percents.,False,Urbanspoon whyyyyy??,Chocolate Shart,1,2015-09-05 16:58:38,zomato-food-delivery-dining,434613896,
Awful. Search is awful. Restaurants are inaccurate. Wonky navigation.,False,Awful,Comady1,1,2015-07-27 03:04:35,zomato-food-delivery-dining,434613896,
"Zomato is useless if you want to find an independent restaurant or bar, but they can find a chain... Miss the old urbanspoon.",False,Good thing gone bad,Theo Buchans,1,2015-07-05 14:27:33,zomato-food-delivery-dining,434613896,
This is terrible. Urbanspoon was user friendly.,False,Disappointed,Pazzodi,1,2015-07-04 12:41:33,zomato-food-delivery-dining,434613896,
Congrats you forced my useful app to close and took away the honest features of urbanspoon,False,Not worth the download,Mike151615,1,2015-06-28 03:26:16,zomato-food-delivery-dining,434613896,
"Great App ! 
Easily accessible",False,Review,Cancer finder,5,2017-07-04 16:43:40,zomato-food-delivery-dining,434613896,
"I really liked urban spoon, but I'm not using FB to sign up to an app. That's far to invasive. Time to delete another app.",False,Not happening,Jeff7pt62,1,2015-06-19 22:57:56,zomato-food-delivery-dining,434613896,
Refuse to create an account for this app so they can sell my personal info.,False,You aren't selling my info,Paul's Music Library,1,2015-06-18 23:01:00,zomato-food-delivery-dining,434613896,
"This is a very poor substitute for urbanspoon
Sorry to see that well designed thoughtfully constructed friend disappear",False,Poor app,Cape52,1,2015-06-18 01:53:39,zomato-food-delivery-dining,434613896,
"Have to use Facebook to even use the site, not happening. Worst idea ever!!!",False,Worst site layout ever!!!,Chopper2006,1,2015-06-08 14:44:53,zomato-food-delivery-dining,434613896,
With so many negative reviews I had to check for myself. Yup. They're right. Too pushy upfront. Immediately deleted.,False,Curiosity got me,Señor bubble pop,1,2015-06-07 15:45:07,zomato-food-delivery-dining,434613896,
"Urbanspoon didn't require me to sign up and did its job well, this is a poor substitute.",False,Login requirement kills it for me.,dakh7,1,2015-05-27 22:43:05,zomato-food-delivery-dining,434613896,
The app worked fined till update. Why would u want my registration details? Invasion of privacy at it's worst.,False,Horrible foresight,coolnessp,1,2014-06-08 20:33:18,zomato-food-delivery-dining,434613896,
Great features,False,Awesome app,Viki3110,5,2016-11-26 04:17:26,zomato-food-delivery-dining,434613896,
Zomato has no restaurants near me. It goes straight to the big cites 50 miles from here. Useless.,False,Urbanspoon was so much better,Denise821,1,2017-02-12 16:46:41,zomato-food-delivery-dining,434613896,
This app is a serious downgrade from what I was used to.  Couldn't they just slap the zomato name on the urbanspoon app?  Groan.,False,Ugh,fethan,2,2015-09-11 22:37:34,zomato-food-delivery-dining,434613896,
"Worst app ever. If I could give negative stars, I would. Don't waste your time. Bring back urbanspoon!",False,Horrible,Loyal spooner,1,2016-03-26 18:33:11,zomato-food-delivery-dining,434613896,
Boo terrible pain in the a,False,Won't update location,Ce650 driver,1,2016-03-23 02:14:01,zomato-food-delivery-dining,434613896,
Brig back urban spoon! That app actually worked and worked well! Instead you replaced it with this hunk of junk!!,False,Booooo,LarryBobJenkins,1,2016-03-20 14:37:29,zomato-food-delivery-dining,434613896,
Only review I've ever bothered to write. It's a crime that they killed a great app like urbanspoon and turned it into this unusable garbage.  Change it back.,False,Worst Ever,Klint0n,1,2016-01-16 17:29:55,zomato-food-delivery-dining,434613896,
"We used to use Urban Spoon all the time, but abandoned the new app.  It is a horrible interface...worthless",False,Horrible,Weather99,1,2016-01-08 22:30:07,zomato-food-delivery-dining,434613896,
I want my urban spoon back. This app is horrible. Nothing transferred from urban spoon. The searches don't even show the towns when entered. Sloppy.,False,Yuck. Don't bother,kathannon,1,2016-01-06 19:12:31,zomato-food-delivery-dining,434613896,
I want urban spoon to come back.  It was a much better app.  The merger isn't working for me I am switching over to yelp.   By Zomato.,False,Cheap eats category,umsteadg,1,2015-08-01 12:19:31,zomato-food-delivery-dining,434613896,
Getting rid of this app once they start forcing log in or sign up.,False,Forced sign up,Sidub71,1,2015-07-04 02:51:39,zomato-food-delivery-dining,434613896,
Awful interface.  Don't update if you can avoid it!!,False,Terrible update to Urban,Me666&7,1,2015-06-23 01:28:59,zomato-food-delivery-dining,434613896,
Awesome app to discover restaurants.,False,Great app!,Sumit mendiratta,5,2014-05-06 19:48:26,zomato-food-delivery-dining,434613896,
Good food app with more users it will be as good as urbanspoon,False,Good food app,Patnpc,4,2015-06-20 14:09:35,zomato-food-delivery-dining,434613896,
"One star is too much, doesn't have half the features urban spoon had,",False,"Terrible app, miss urbanspoon",2bull,1,2015-06-20 04:19:38,zomato-food-delivery-dining,434613896,
I miss the search features of urban spoon this is honestly crap. And I hate to say it but I like yelp better.,False,Horrible,rglee45,1,2015-06-16 04:20:17,zomato-food-delivery-dining,434613896,
"I loved Urban Spoon, but really dislike Zomato. I'm deleting it and switching to Yelp. I'm not a huge fan of Yelp, but it's better than this",False,This is no Urban Spoon,L_suchyy,1,2015-06-10 21:30:05,zomato-food-delivery-dining,434613896,
I want my Urban Spoon back! Urban Spoon was a great app that was easy to use with spot on reviews. It has been replaced by this app that really is not that useful.,False,Zomato,Bchn0123,1,2015-06-10 20:24:39,zomato-food-delivery-dining,434613896,
"From the first screen:
SIGN UP. YOU KNOW YOU WANT TO. 

INSTANT FACEBOOK CONNECT
We'll never post anything without your permission. Pinky promise.

I know I definitely do not want to sign up and ""pinky promise""? I liked Urban Spoon so much better, at least it didn't try to be cutesy annoying.",False,All you need to know about this app,blahblahblahben,1,2015-06-04 18:56:33,zomato-food-delivery-dining,434613896,
Lots of restaurants. Great ui.,False,Great app!,Moondaawg,5,2013-06-10 08:07:13,zomato-food-delivery-dining,434613896,
Most helpful app!,False,Zomato,Laraabouzannad,5,2017-08-10 07:32:48,zomato-food-delivery-dining,434613896,
"I want Urban Spoon back! I am deleting this app right after this post. Horrible horrible, not fun at all. Zero stars.",False,Horrible,Tiawho,1,2016-03-01 01:57:30,zomato-food-delivery-dining,434613896,
They ruined urban spoon. I can't imagine who would think this is better,False,Terrible,Gheinskcmo,1,2016-01-20 12:50:34,zomato-food-delivery-dining,434613896,
Terrible app. Useless. Incorrect info. Urbanspoon was way better. Forced to choose a star. Doesn't merit any stars.,False,Not a fan,Boozomato,1,2016-01-08 05:51:34,zomato-food-delivery-dining,434613896,
Whoever decided to get ride of urban spoon for this needs to be shot. It was a great app and now it is useless. Great job. Do not waste your time!,False,Horrible decision,DaMan_21,1,2015-12-30 22:35:35,zomato-food-delivery-dining,434613896,
"It's hard to use, has fewer restaurants than urban spoon. I'm deleting it because it's worthless.",False,Horrible app!!!,Angelcare,1,2015-12-19 17:46:08,zomato-food-delivery-dining,434613896,
"This app is useless compared to urbanspoon. Better off using Yelp, unfortunately",False,Don't Bother,MplsNom,1,2015-12-15 03:37:58,zomato-food-delivery-dining,434613896,
This app doesn't function as well as urbanspoon.,False,Urbanspoon was way better,K8thegr8neverl8,1,2015-08-27 02:20:00,zomato-food-delivery-dining,434613896,
"Loved urbanspoon....this app is terrible!  Not intuitive, painful to use....in fact, deleting momentarily.",False,Please bring urbanspoon back!!!!,Alidru,1,2015-08-08 13:19:22,zomato-food-delivery-dining,434613896,
"Unreliable. Much more difficult to navigate than Urbanspoon was. I am unable to uoad reviews or ratings. 
Please work on reliability!!!!!!",False,Hating Zomato,Hollyollyollyollyoll,1,2015-07-15 14:36:19,zomato-food-delivery-dining,434613896,
"I never had to login with urban spoon. Downloaded this trash, requires login, wants my facebook info. Nope, I just want a breakfast spot. Goodbye.",False,Deleted,Steve21,1,2015-06-22 16:06:41,zomato-food-delivery-dining,434613896,
I was a huge fan of urbanspoon. Zomato is confusing. I won't be using it.,False,Not user friendly,Steph123456787654321,1,2015-06-18 22:48:10,zomato-food-delivery-dining,434613896,
Great application and i love it,False,It's awesome,Icasiregar,5,2014-08-01 03:57:04,zomato-food-delivery-dining,434613896,
I completely agree with matt_n_molly. I'll use Yelp and Trip Advisor instead.,False,Have to sign in? Why?,Ruby110,1,2015-06-06 20:05:19,zomato-food-delivery-dining,434613896,
"Urbanspoon rocked comparatively, this one has incorrect content and half the features",False,Need to be zero stars,Amjudy,1,2015-06-04 14:01:17,zomato-food-delivery-dining,434613896,
"Very poor replacement for UrbanSpoon! I'd give it a zero-star rating, but that isn't an option.",False,Don't Bother Downloading Zomato,J-Bear*,1,2015-06-03 15:24:53,zomato-food-delivery-dining,434613896,
"""Bargain Gems"" and ""James Beard"" categories were the #1 way I found restaurants while traveling. Both gone on Zomato, hating this!",False,Noooooo!!,Urbanoffroader,1,2015-05-27 00:38:59,zomato-food-delivery-dining,434613896,
Very helpful.,False,Amazing app,Aliya7897,5,2013-07-08 16:27:42,zomato-food-delivery-dining,434613896,
Epic app. Keep up the good work.,False,Zomato Review,Adil27,5,2013-03-29 16:58:06,zomato-food-delivery-dining,434613896,
U guys r d real mvp,False,Lifesaver for us food savvy bloggers,Kala Pinto,5,2016-02-29 10:26:54,zomato-food-delivery-dining,434613896,
Terrible since the change from urbanspoon. Forced logins and tracking? DELETE.,True,Sign in?,JBOZ99,1,2017-07-03 21:54:08,zomato-food-delivery-dining,434613896,"{'id': 575800, 'body': 'Hey, sorry for the inconvenience caused. Do write to us at feedback@zomato.com and somebody from our team will reach out to you. We’d love to have you back on the app again.  \n \nThanks.', 'modified': '2017-09-27T05:10:45Z'}"
"This is just like Yelp. Bring back Urbanspoon. Too many ads, am deleting this ap",False,Garbage,Cllnmck,1,2017-02-03 12:59:04,zomato-food-delivery-dining,434613896,
This mobile app is useless. Add two or more filter criteria and no results. Pathetic.,False,Worthless. Bring back Urbanspoon.,Jackson194,1,2016-06-21 13:25:39,zomato-food-delivery-dining,434613896,
"I live in Burke, Va and it keeps detecting this area as Fairfax, Va. Wrong location. Fairfax, Va is 15 miles away. Bring back Urbanspoon, PLEASE!",False,"Does not even detect where I live, fail",Jarhead4lf,1,2016-03-17 23:16:43,zomato-food-delivery-dining,434613896,
"Poor database. All nearby places are missing. Best places around are missing. 
I miss Urbanspoon.",False,So-so eating places far away,Nautomatic,1,2016-03-10 18:40:53,zomato-food-delivery-dining,434613896,
I love this app,False,Useful,Aysanzakeri,5,2016-01-09 09:53:48,zomato-food-delivery-dining,434613896,
I can't believe someone thought this would act as a replacement for Urban Spoon. It's useless.,False,Awful,SMS2277,1,2016-02-20 14:29:12,zomato-food-delivery-dining,434613896,
If only my urbanspoon app still worked.....,False,"Can't even download it. Eternally ""currently unavailable""",srdiacon16,1,2016-02-13 23:47:19,zomato-food-delivery-dining,434613896,
"Why Urban Spoon, a very user-friendly and informative app, was changed to this crappy app is mind boggling.  It is worthless.",False,The smoldering ashes of a one great app,UpCelticFC,1,2016-02-08 18:27:25,zomato-food-delivery-dining,434613896,
Urbanspoon was an excellent app with a pleasing and easy to use design.  Zomato acquires the app and screws it up.  Reverse gear please.  Not recommended!,False,Disappointing,Csuka,2,2016-01-02 03:23:26,zomato-food-delivery-dining,434613896,
"Urban spoon was a favorite app used frequently, now that Zomato took over its terrible",False,"Bring Back urban spoon, use to be my favorite app",R987,1,2015-12-30 17:15:48,zomato-food-delivery-dining,434613896,
Just awful. So confusing and much harder to find places nearby,False,Not good,Uspoonfanatic,1,2015-12-29 00:15:42,zomato-food-delivery-dining,434613896,
High end development.,False,Neat,Awesomethreesome,5,2014-04-10 09:43:10,zomato-food-delivery-dining,434613896,
Easy and helpful to use!,False,Cool app,Akgurl19,4,2015-10-14 02:44:03,zomato-food-delivery-dining,434613896,
It could use a little work,False,Zomato,Biggiegiles,2,2015-08-15 02:51:23,zomato-food-delivery-dining,434613896,
"Please bring back Urban Spoon. I hate Zomato. 

Urban Spoon's search was superior. The simple up down rating was better. 

Bring it back.",False,Bring Back Urban Spoon,scout1502,1,2015-07-28 01:23:35,zomato-food-delivery-dining,434613896,
