rating,isEdited,title,date,review,userName,app_name,app_id,developerResponse
5,False,🔥🔥🔥,2017-03-27 15:38:40,🔥🔥🔥,Metheit,caviar-order-food-delivery,931355786,
5,False,Amazing pizza,2021-08-29 21:44:36,Great pizza,TudorCityEats,caviar-order-food-delivery,931355786,
3,False,Seems ok,2021-01-05 02:31:50,Nnb,Smellstein,caviar-order-food-delivery,931355786,
5,False,Hidden gem,2020-11-30 20:14:44,Good finds,local college student,caviar-order-food-delivery,931355786,
5,False,Encantador servicio de 1 olden entrega 100/100 estoy Satisfecho con el Servicio,2020-11-13 08:02:32,Buen producto de primera,Estefan90,caviar-order-food-delivery,931355786,
1,False,Stupid order limit,2020-11-28 01:40:54,Wont let me order over $100,aika's pal,caviar-order-food-delivery,931355786,
5,False,Unreal,2020-10-05 01:38:40,Amazing,don makeem,caviar-order-food-delivery,931355786,
4,False,Not bad,2020-10-31 17:59:04,Jus sayin,sanik1975,caviar-order-food-delivery,931355786,
5,False,Five star service,2020-06-10 20:34:29,I Love Caviar!,portlandkittycat,caviar-order-food-delivery,931355786,
1,False,Wasn’t able to use my promo code “CELEBR8”,2020-09-18 17:56:21,Unable to use promo code given via email,messllllepp,caviar-order-food-delivery,931355786,
1,False,Difficult to use promo code. Support nonexistent,2020-08-16 22:12:59,Difficult to use promo code. Non existent support.,Nycdreamr,caviar-order-food-delivery,931355786,
5,False,Aka bomb.com!!,2021-11-02 04:27:48,Easy layout for ordering,Smagana,caviar-order-food-delivery,931355786,
1,False,Zero star,2019-03-10 23:49:09,Zero star,disappointedwish,caviar-order-food-delivery,931355786,
5,False,"Overall great selection, a little buggy especially around login",2021-09-12 03:15:21,"Overall great selection, a little buggy especially around login",centrefuge,caviar-order-food-delivery,931355786,
1,False,This app is so frustrating to use!,2021-10-17 18:33:26,"I tried this app twice, and it constantly gave me error codes. I finally got my order together, and tried to put in a promo code, and it just erased my whole order.  It’s less work and time to just drive there and order.",justsomerandomhuman,caviar-order-food-delivery,931355786,
1,False,Promo Code Screen Broken,2021-10-01 17:20:49,The app immediately exits the promo code screen before you can type anything in. Really annoying when you’re running a 15% off promotion right now.,Scribs,caviar-order-food-delivery,931355786,
3,False,Unable to see promo code screen,2021-09-29 21:09:57,Every time I tap on the promo code section the screen automatically glitches back the the order screen. I’m unable to use promo codes or gift cards as a result. Very annoying!,Meems666,caviar-order-food-delivery,931355786,
4,False,Promo Codes?,2021-09-27 23:39:52,"Good app but Odd little bug where you can’t enter the promo code on the iOS app. Does this both on iPhone and iPad

Scrolls back and doesn’t let you enter
So I have to use web version till they fix this.",Rohin,caviar-order-food-delivery,931355786,
1,False,Waste of Time - Nonstop Crashes,2021-09-16 13:28:06,I downloaded the app and can’t even check out of a restaurant without the app crashing. Also the discount code on Doordash does not work. What is the point of this app?,Phllp21,caviar-order-food-delivery,931355786,
2,False,No what it used to be,2021-09-06 22:33:12,This used to be a premium service. It is no longer that. There is no one to answer customer queries. Orders are canceled w/o explanation. Used the code and is no longer available due to cancelation.  Canceling my dashpass.,jalvmxm,caviar-order-food-delivery,931355786,
1,False,Unfixable and unreasonable,2021-09-11 14:22:27,"This app consistently has issues and Door Dash policy is completely inflexible. Dear Door Dash, you can keep your silly $10.00 credits as your company policies don’t actually work for real human beings. You can’t buy people with money for long. After three major app issues I’m done.",shawnoisin,caviar-order-food-delivery,931355786,
1,False,Don't bother,2021-09-05 19:15:57,Received a flyer in the mail to try Caviar with a promotional code for $10 off the first order. Tried several times but code didn't work.,dcthatsme,caviar-order-food-delivery,931355786,
1,False,Poorly run company,2021-07-19 01:43:46,"called phone support at 5pm regarding a promo code I received today via email for 25% off order - the app did not honor code - cUstomer rep asked I send her screenshot so I EMAILED the file to her she confirmed she got it and said someone would call me within 30 minutes. Mind you this isn’t about a promo code. needless to say i""m still waiting for customer service to get in touch- this is terrible customer service, dishonest business practices and false advertising- if this is the way they do business, then people should know that they completely lack integrity. I DO NOT RECOMMEND this app, this service or dealing with them",chalky1168,caviar-order-food-delivery,931355786,
3,False,Times of change,2021-05-26 01:09:44,Ever sense Caviar merged with DoorDash (or whatever occurred) The service (AP) has had more issues.Which has been almost a year.  I always still tip & give delivery people top reviews because the issues I believe are out of their control. Deliveries are often late and the food is cold.,lesski,caviar-order-food-delivery,931355786,
1,False,Bait and switch,2021-06-28 00:25:35,They sent me a promo code and then would not accept it. Fraud.,the real honest Ed,caviar-order-food-delivery,931355786,
1,False,No refund for double order,2021-06-22 14:16:36,This app was very difficult to use and very slow. I though my order didn’t go through so I tried again and it did my order twice. Got a call from the restaurant and they told me to cancel one of them. I did and they did not refund me for the food just the fees.Restaurant couldn’t figure out how to get a hold of customer service I can’t figure out how to get a hold of customer service. I will never use this again,jason041419,caviar-order-food-delivery,931355786,
1,False,"Two hours, a cancellation and a lie",2021-06-20 14:28:40,"Ordered for delivery the first time through Caviar (via DoorDash logon) 6/19/21 from a restaurant I have ordered from many times for takeout. After an hour the app still said “looking for a dasher”, and clicking on help in the app gave an “oops” error message. Waited on hold with Caviar support for over an hour with no answer. Then after two hours the app said “your order has been canceled by the restaurant and a refund has been issued”. So, now starved and with a house full of hangry kids,  I called the restaurant and they said, “yeah your order has been ready for an hour, you can pick it up and pay for it here if you want.” They said that’s what DoorDash does, it’s not our fault. Come on, Caviar/DoorDash, at least admit your own mistakes and don’t blame the restaurant.",cheddaw,caviar-order-food-delivery,931355786,
1,False,Promo codes never work,2021-06-10 22:13:28,They’ll send you promo code notifications- none of them have ever worked for me when I went to check out in the app. Really frustrating,sar11997,caviar-order-food-delivery,931355786,
2,False,Underwhelming,2021-06-03 16:47:37,"I downloaded this app because it came with a first time order 50% off promo code about 6 months ago and also because it’s apart of DoorDash and accepts my subscription.  I find it lacking and I don’t understand how it’s essentially DoorDash but only has 1/3 of the restaurants that DoorDash has.  It’s frustrating when I get a promo code for pizza from any restaurant, but Caviar only has one restaurant for me to order from while DoorDash has 10+.",Heda Lexa Woods,caviar-order-food-delivery,931355786,
2,False,Annoyed,2021-04-28 00:26:51,"Subtotal was 19.46$ after all promos , then jumped to 27.00$... WITHOUT TIP ..",hshebdjalwldjaj,caviar-order-food-delivery,931355786,
2,False,Promo code,2021-04-23 23:16:14,Please add a button to apply a promo code so we can see the discount has been applied before checking out,joycetecar,caviar-order-food-delivery,931355786,
1,False,Rip OFF,2021-04-25 13:07:01,You say 26% off first purchase then when you put the promo code in it try’s to make you buy a gift card.  Would not take the promo code!!!  Tried 10 times!!!,DH585,caviar-order-food-delivery,931355786,
1,False,Fake coupon emailed to me by Caviar,2021-04-22 01:19:29,"Got an email that said to use HEYFOOD10 for 10% off for my email address. No fine print that it is for new customers only. Put the code in and got a message saying it is for new customers only.

Classic.  Bait and switch.",iTunes_1976,caviar-order-food-delivery,931355786,
1,False,Not able to use the promo code!,2021-04-22 00:56:53,So far no special treatment here. It lured me in with a promotion but then would not give me the discount! Not sure if the restaurant wasn’t available on my other site.,EV for Harpet,caviar-order-food-delivery,931355786,
1,False,Will double charge you and Caviar won’t pay you back.,2021-04-17 03:04:56,"Device on mobile is buggy. Can not even see what I am typing in this review (the words are not showing) so I am typing it in notes and going to paste. 

This past New Years the mobile app kept stalling, asking me to revise order, asking me to update card and input the same security code multiple times and I was double charged and received 2 orders. 

This was not a small order this was a large order from a very nice restaurant. The app kept stalling and showing no delivery in progress then put another order through I’m guessing while I was trying to complete my order. When I received my very large family size order and then 20 minutes there was a knock at the door for the same food I was horrified but thought surely Xavier would straighten out the problem since it was obvious no one would make 2 orders of such a already large and generous order. 

Well I contacted caviar to a disappointing dismissive representative who sent me a reply email that it was a double order and  that they wouldn’t be looking into it further. 

I deleted the app and have reinstalled it for one meal and this review and am immediately deleting it.

I wish Cavier was a company I could trust to fix and rectify issues but they are very obviously not interested in the well fair of their customers and I will be using other apps and direct delivery from establishments, where I won’t be dismissed and charged a double order and barely get a sentence back in a email when I inquire about rectifying the situation.",shadeevader,caviar-order-food-delivery,931355786,
1,False,Ordering is a mess,2021-04-10 01:21:48,"Often they will push back your orders if the Dasher decides to do another job during your order.Your delivery prices have been going up and sometimes delivery itself can take hours for just a few blocks. This app is dead, look elsewhere",lemon lyase,caviar-order-food-delivery,931355786,
1,False,Scam,2021-03-25 05:42:12,I couldn’t buy anything because my code from the coupon was issued!!!! Why?,driverZero 007,caviar-order-food-delivery,931355786,
1,False,Disappointment,2021-02-09 03:29:56,"First order was missing sides. Second order was completely nuts: first I got charged more money without notification because the crust size was out so they had to upgrade..then they called and said they had to cancel, then I couldn’t reorder quickly because my money was not back in my account. Now dinner is going to be even another 45 min later. Disappointing.  Ps.. went to send this review and they want a nickname. I chose ‘Not Happy’ but it was taken. Go figure. Too bad this was my first 2 experiences. So sad. Crap..’So Sad’ is taken too! I feel like door dash is laughing all the way to the bank with my dinner money!",Robbed by doordash,caviar-order-food-delivery,931355786,
1,False,So promo code didn’t work,2021-02-01 22:18:39,I’m a new customer and the promo code for 10 dollars didn’t work!!!,Sucjy promo code,caviar-order-food-delivery,931355786,
1,False,Terrible customer service,2021-01-30 03:48:06,Customer service ended chat with me before resolving promo code issue. Asked me to provide info that was protected by Apple.,The Antsy Nancy,caviar-order-food-delivery,931355786,
1,False,Order from casita del campo lunch time 1/28/21 noon,2021-01-28 21:47:29,"Driver stole my order support doesn’t even care that this was a major disruption to my work day

Dishonest do not use caviar 

Worst company",Cocoon Fan 1990,caviar-order-food-delivery,931355786,
1,False,Two card same address b/s,2021-01-27 19:24:05,Need two cards with the same address to purchase after already entering verification code. Figure out a better method,Rip Curl,caviar-order-food-delivery,931355786,
1,False,Canceled order,2021-01-26 03:23:03,"I am disabled and unable to drive.It is frustrating when the order is canceled and I am not made aware of it till last minute and puts a hold on my account when I received nothing,The account shouldn’t be precharged until the driver picks it up",FoodieCritic,caviar-order-food-delivery,931355786,
5,False,Pizza Lover,2020-11-19 23:54:21,Easy to order with Promo Code!,Deelieaz,caviar-order-food-delivery,931355786,
3,False,No place for codes,2021-01-23 22:31:36,There is no way to put there code in for the discounts,kenihora,caviar-order-food-delivery,931355786,
1,False,Verification code,2021-01-19 02:17:02,I didn’t see the new verification code step until 1 he after thinking I had submitted our order. Super hungry and irritated at the moment about that extra step.,zlshm,caviar-order-food-delivery,931355786,
1,False,Network error. Network error. Network error.,2021-01-10 01:19:12,Network error. Network error. Network error.,pablotu,caviar-order-food-delivery,931355786,
1,False,False Promotions,2020-12-28 03:13:21,"Twice I have received emails from Cavier offering false promotion codes. When I attempt to use them and enter their provided code, they do not appear in the list of available promotions. 

Had I liked the service, I may have continued using Cavier for future deliveries. But as it stands, I feel bamboozled and like I wasted my time — twice.",Shelby Ice,caviar-order-food-delivery,931355786,
3,False,Glitchy Interface,2020-12-23 18:31:31,"Overall good, but when I went back from checkout to the cart to add a promo code to my scheduled order, the order defaulted back to ASAP, and I was unable to change it back, and I got my food 3 hours early. Please fix this glitch.",Fawkes Entertainment,caviar-order-food-delivery,931355786,
1,False,Worst delivery app,2020-12-20 23:00:24,"This app is so awful. I have tried MULTIPLE times over the last few weeks to order from restaurants with a 50% promo code that Caviar keeps spamming in my inbox. For the first couple of times, I chalked it up to an app issue, but after the 3rd or 4th time I feel like I’m just being scammed. Each time I ended up just going back to UberEats. Don’t waste your time.",Jillhartz20,caviar-order-food-delivery,931355786,
1,False,Fraudulent promotions,2020-12-19 00:16:59,The DoorDash app is telling users to install this app and get 25% off if they order using a promo code in this app. The promo code doesn’t actually work and customer service ended the chat when I asked about this. It’s a scam to get more app downloads.,Chicken Tikka Sauce,caviar-order-food-delivery,931355786,
1,False,"Terrible support, false advertising",2020-12-18 20:06:08,Downloaded the app since there was an offer for the first order. When I ordered I couldn’t find the offer again since I had downloaded the app(the offer went away). I thought it would automatically be applied but that wasn't the case. I contacted support and after 20 min of saying they’d help get the code applied to the order they said they couldn’t do anything. False advertising.,Mariamsm91,caviar-order-food-delivery,931355786,
1,False,HORRENDOUS!!!,2020-11-29 02:17:34,"If you live in the Philadelphia area, AVOID CAVIAR AT ALL COSTS!!!

CAVIAR WONT TELL YOU THAT THEY WILL SCREW YOU SINCE THEY’VE BEEN SUCKED UP BY DOOR DASH, BUT A DRIVER WILL IGNORE ALL OF YOUR DELIVERY INSTRUCTIONS AND LEAVE YOUR ORDER ON A NEIGHBOR’S DOORSTEP WITHOUT CALLING YOU IF YOU HAVE REQUESTED A CALL.

YOU WILL BE CHARGED, THOUGH - AND THEN HAVE TO DUKE IT OUT WITH THE RESTAURANT YOU ORDERED FROM AND/OR YOUR CC BANK!

F*CK YOU, CAVIAR, WE’RE LIVING IN A PLAQUE - THE ONLY REASON WHY YOUR SO CALLED “BUSINESS” IS BOOMING!!!

HORRENDOUS - AVOID LEACHES AND CON-ARTISTS LIKE CAVIAR AT ALL COSTS....

...because bloodsuckers like Caviar are A PLAGUE ON TOP OF A PLAGUE!!!

One * for your reading this, - 10m to F*CKING CAVIAR!!!....",...mw in Philly...,caviar-order-food-delivery,931355786,
1,False,"Oh gee, JUST what the w risks DOESN'T need - treat ANOTHER 'fyood' app",2020-11-26 10:04:16,"I presumed to cook whatnot I was a kid. My parents wanted me to be an independent, ADULT.

They got that - and I got more. 

I leaked how to SHOP for the BEST prices. I LEARNED how to MAKE things.

So, I'm also able to be financially responsible, and there's NOTHING better than to make something yourself (plus, none of that b.s. delivery charge).

Yes, I do go or to eat - on special occasions, so when I DO go out, it's A TREAT, not,'I'm a man-child.

In addition to this, think about this; in the late 1970s, there were DIRE warning that if something want done IMMEDIATELY, the population will DOUBLE 2020.

Guess what?

They were wrong; by 2020, when population w 2.5 times as many people, and now, I'm sure ignorant people (the same infra who can't act like mature adults)  the amount of foodstuffs needed EVERY DAY is growing so 

outrageously, that many bobble-heads (such as the brain-trust behind this), the rate@which the planets being destroyed (not just class change, but through destroying the oceans, the soil, asks all the other life forms which we SHARE this planet with (it's NOT 'YOUR' planet - it begins to EVERY LIFE-forn, humans just some care and are destroying it exponentially (look it up).

Which brunt me back to this - yet another app (and that irritating person's cove in the adverts - the one who claims t be behind this, and had the most grating Clive imaginable) is probably thrilled that - shucks you can order 'fyoodd' (as she pronounces it) from 'far way', paying NO mind to the reality that 99.99% of the pair who live in that 'far away' (and highly overcrowded place more than likely subsidy on a vital of rice - and to them, that's a luxury.

Yes, you to , can 'help' yourself to eating 'fyoods' from all over - and not worry that this planet's going to pot au fast, that very soon, you'll be LUCKY to be able to just get a bowl of 'authentic fyoood'....

rice.",UNOwenNYC,caviar-order-food-delivery,931355786,
1,False,Overcharged,2020-11-24 15:01:36,"I previously complained and was told the problem would be fixed and it was not.
You are not allowed by Pennsylvania law to charge tax on unprepared raw bagels.
Also I received a recent email for promo code catchup30 for free delivery and when I entered it it said you are  not target audience.
Thanks
Diane pappas
215 880 7313",xxxxxxcccccvbbb mm,caviar-order-food-delivery,931355786,
1,False,Each update gets progressively worse,2020-11-21 23:29:45,Convoluted and generally awful UX. Update today 11/20 keeps crashing; not sure if it’s their servers or just bad code but I wasn’t able to order. So dumb.,ilovethewizards,caviar-order-food-delivery,931355786,
1,False,The App didn’t have anywhere to enter the 50% off code,2020-11-20 22:43:04,What’s Up With That,Dang Y'all!!,caviar-order-food-delivery,931355786,
1,False,Not functional,2020-11-15 02:34:32,Once I added everything to order it made me sign in. I did. I pressed done under my order and it keeps looping and making me sign in. No payment page. No place for promo code. This app is a total joke and waste of time I hate technology wont be using this again.,rosylemon,caviar-order-food-delivery,931355786,
1,False,Promo codes,2020-11-15 00:37:08,I received a 50% off promo code up to $25 and it would not apply to my order. Very frustrating. Seems like a gimmick just to get you to use the app,foodieinsouthie,caviar-order-food-delivery,931355786,
1,False,Service declined since merged with door dash,2020-11-12 21:06:41,"This used to be my favorite delivery service, they were always the fastest with the best service and frequent discount code. That has all stopped since the merger with door dash",tayrae92,caviar-order-food-delivery,931355786,
1,False,Discount code won’t work,2020-11-08 00:59:54,Clocks and clocks,easypeasylemonsqueezie,caviar-order-food-delivery,931355786,
1,False,Flawed and Corrupt,2020-11-05 22:42:50,"The app will tell you your total after a promo is applied and then proceed to change you the full amount after you check out. THIS IS SO MESSED UP AND MISLEADING! 

I tried contacting customer service but they couldn’t do anything about it. They needed a screenshot of the original promo code which I didn’t have because it was automatically applied to my first order. 

I couldn’t get a refund because they said the restaurant was working on my order, even though I LITERALLY JUST PLACED THE ORDER. 

This company will do whatever it takes to overcharge you and keep your money. STAY AWAY!",Wanglicious,caviar-order-food-delivery,931355786,
1,False,Limited Ordering Capability,2020-11-01 18:34:07,"I accidentally ordered pickup and there was no option for switching over to delivery. When I wanted to apply a promo code to the reorder, they said there was no such option. There is no reason the interface shouldn’t be able to handle that kind of change in transaction.",Prodigy720,caviar-order-food-delivery,931355786,
5,False,Caviar WAS great—Merger with door Dash absolutely terrible!!,2020-10-15 01:30:34,Caviar WAS great—Merger with door Dash absolutely terrible!!,@PRlady007,caviar-order-food-delivery,931355786,
1,False,Tried to use a coupon,2020-11-01 01:45:09,"coupon, tried using web browser to use it, web browser quit halfway through payment, downloaded app, app didn’t have an area to enter the coupon code coupon, tried using web browser to use it, web browser quit halfway through payment, downloaded app, app didn’t have an area to enter the coupon code",ryan m west,caviar-order-food-delivery,931355786,
1,False,It’s  shame,2020-10-31 20:34:24,"Liked the app and the interface, got pulled in with a “first time user gets 50% off” email offer - but when I tried to redeem the coupon code “heycavair50” I was told I was not the intended audience for that code. Sadly had to unsubscribe and delete the app. Luckily this is a crowded space and can use other delivery services in NYC.",ziggyisjz,caviar-order-food-delivery,931355786,
2,False,App would not honor promotion code they sent me,2020-10-26 01:54:54,I got email for promotion of 50 % off food order (Max $25) but app would not honor it. Very disappointed but ordered anyway since we’re hungry. Not right to say 50% off food if you don’t honor it caviar!,wildflower8987,caviar-order-food-delivery,931355786,
2,False,Wouldn’t let me use promotion,2020-10-25 21:56:47,Just kept circling and circling when I tried to use my promotion code...,sonotimpressed1234,caviar-order-food-delivery,931355786,
3,False,Promo codes do not work,2020-10-19 02:04:24,"I have had multiple problems with promo codes applying. As I’m writi this review I cannot even see the words because it is showing in white. There are some major problems with both h tj is an DoorDash. Additionally, both apps outsource their customer service and I have had language barriers with every agent I’ve spoken with. They use scripts to respond to you so you cannot explain your true problem if it is not common. I was told after I placed an order they would adjust my price to apply the promo code that was not working. They never did that. So I contacted them again. All they did was give me a credit. So in order to get the discount I was supposed to receive I hve to buy another meal? That is crooked business.",AnthroAmanda,caviar-order-food-delivery,931355786,
3,False,Promo codes don't work,2020-10-09 19:01:30,Entering a promo code gives a swift string error that has gone unfixed for weeks.,Incidentist,caviar-order-food-delivery,931355786,
3,False,No $10 off,2020-09-01 01:27:48,"We downloaded the app to order because of a promo $10 off through the app. Unfortunately, the code did not work and we didn’t receive our discount.",JDBraun,caviar-order-food-delivery,931355786,
2,False,Promo codes never work!,2020-10-01 19:31:03,Really disappointed in Caviar. At least 5 times a valid (!) promo code did not work at checkout. Software is also really buggy.,very13x,caviar-order-food-delivery,931355786,
1,False,Promo not working,2020-09-24 21:29:12,I had a promo code for 10$ off and i just get error messages when I try to use it,Tin o dust,caviar-order-food-delivery,931355786,
2,False,Promo Code didn’t work for signup,2020-09-24 00:55:02,See above,sjdjsjdjdjdj,caviar-order-food-delivery,931355786,
1,False,“Whoops This operation couldn’t be completed”,2020-09-23 23:09:08,"Download app. Find restaurant. Want to search their menu?
GOOD LUCK. You can’t.
Entering a promo code at checkout?
“Whoops This operation couldn’t be completed (Swift.String error 1).”
Incredible. It’s 2020, how do you screw up a string in Swift?? Hire actual talent so I can eat, please.
Uninstalled.",Jherman7,caviar-order-food-delivery,931355786,
2,False,So much Stress with promos,2020-09-17 20:36:52,"Made my order, put in the promo code from the email newsletter and the price went down by $10 as promised.
Great! Except that... on the next payment page the price is back up and higher than before!!!

Is this some kind of a lame marketing trick? False advertising? Or just negligence in web design? You tell me, Caviar.

I prefer my Champagne without caviar and also I prefer my pizza without the stress of the Caviar app.",Slovenské publikum,caviar-order-food-delivery,931355786,
1,False,Promo Code,2020-09-11 19:05:38,Promos codes don’t work.,Tjbnuc,caviar-order-food-delivery,931355786,
2,False,False advertising,2020-09-06 03:54:40,"They offered free delivery, my order totaled 25.10 including taxes and fees and they charged the delivery",Andres Avella,caviar-order-food-delivery,931355786,
1,False,$$$$$$$$$,2020-09-03 20:51:58,"Put final FINAL cost. You sneaky snakes 🐍🐍🐍 

It’s $18.00 oh no wait $20 oh sorry we were missing the taxes, oops my bad it’s $25 oh but wait delivery service fee is for ourselves so you better tip your driver it’s gonna be $29 total. LOL Like lit it went $10 more. BE CLEAR from the start.",chinguenasuputamadte,caviar-order-food-delivery,931355786,
3,False,No way to check active promo codes,2020-08-30 19:34:55,"Something that’s absolutely infuriating and incredibly punishing for customers is if you use a promo push notification to open the app to order, unless you memorize the code they sent you in the push notification, it’s just gone. There’s no way to check active promo codes anywhere within the app, and it’s so punishing as a user to not be able to use the code you opened the app to use. What an oversight.",skiphopjump,caviar-order-food-delivery,931355786,
2,False,2 step verification?,2020-08-27 22:13:59,"I checked my text messages over half an hour after I thought I submitted my order and tried using the code in the app and it didn’t work after two attempts. Rather than have my account locked I had to close the app, resubmit my order, and use a new verification code. Really?",R*MUTT,caviar-order-food-delivery,931355786,
1,False,Tricked me into updating the app with a promo code. Then not letting me use the promo code,2020-08-28 21:27:01,"I order about weekly with the old app and it worked perfectly. Early this week I got an Caviar email saying use this promo code to get $10 when you update your app. After updating, it gave me a error saying my account is deactivated. I had to call customer service and they couldn’t fix it. I tried again today and found out it would work if I just don’t use promo code. It seems that doordash just really want ppl to update to their new app after acquiring Caviar but doesn’t want to give any promo.",CJ986532,caviar-order-food-delivery,931355786,
1,False,Latest updates is super janky,2020-08-27 02:44:33,"After getting an email from caviar saying “you gotta upgrade dawg”, I got the latest app and boy am I sad I listened. 

“Oops - an error has occurred” constantly up on the screen, no online support available, even the guided help section is broken!

Yo, Caviar product team - where’s your QA? You want me to test this for free food? Hit me up - until then, any one hear the word “Huber feet’s” calling?",mrlambchop70,caviar-order-food-delivery,931355786,
5,False,Caviar equals DoorDash,2020-08-22 04:01:55,"Caviar is owned by DoorDash and all orders as of 8/23/2020 will be delivered on the DoorDash platform from “DoorDash drivers” 

User might be able to use the caviar app but on the delivery side it’s all on the DoorDash driver app.",mclmr11,caviar-order-food-delivery,931355786,
3,False,Promote code did not work,2020-08-26 22:01:39,NEWAPP10 did not work as we got this alert,Minigamer-123,caviar-order-food-delivery,931355786,
3,False,Feedback re new app: previous app 4 stars,2020-08-26 16:09:05,"Hi! Not sure where to give feedback re the new app, though I know changes are being made. 

I like caviar a lot, though imperfect, because it still was convenient, aesthetically pleasing, and pretty accurate! I almost always got my orders on time and without problems, and when drivers had problems, they contacted me for more information. 

So that’s my issue with the new ads for becoming a dasher and getting faster delivery times: I have never received an order from door dash without significant issues. It has also been nearly impossible to contact door dash / the deliverer after the delivery has been made (whether made or not). 

I would very much prefer accuracy and customer service over speed, and would prefer that those delivering food are paid their worth and treated with respect. (This has been a problem in the last re “dashers” speeding through orders at the speed of light so they get paid.)

Also, miss being able to enter discount codes BEFORE checkout. This was a great motivator to actually use codes and an easy way to keep track of them. The app even said when the code would expire! Most apps don’t do this, and with the new update, Caviar doesn’t either. I hope this can change too. Otherwise, I am unlikely to keep track of codes sent to me, and far less likely to use them, or frankly Caviar. 

I also don’t like the door dash type illustrations for “easy navigation” but that’s a much more minor complaint. I hope you guys keep returning some of the features and I will update the rating / write a new review! Thanks!",Elleoneiram,caviar-order-food-delivery,931355786,
1,False,Caviar app scam,2020-08-24 00:10:00,"App offered 10% discount on first order but when I went to finish the order and entered the promotion code on the app it read,”whoops, this promotion isn’t active yet.” Terrible. Will be deleting this app and never using again.",kndyh25,caviar-order-food-delivery,931355786,
1,False,Click bait,2020-08-23 23:45:11,Where did first time promo code go? Couldn’t find it after opening app total crap IT,148975,caviar-order-food-delivery,931355786,
5,False,The chat support crashes the app,2020-02-28 05:49:16,"It’s been broken since iOS 13, all the way back since 09/2019. Literally months it’s been broken. No way to get support. I emailed and tweeted but still have not got a response in over 2 hours. Driver gave me the wrong bag and there was no way to contact anyone to get the right back. This after the restaurant closed. No cool Caviar. The minute the charge posts and I’m have it reversed on my credit card. Absolute insane they don’t have a phone number for support for cases like this.",zbowling,caviar-order-food-delivery,931355786,
1,False,Atrocious app,2020-08-19 02:16:46,"Sure it looks sleek, and the caliber of restaurant is generally nicer than in other apps but I can’t search for specific restaurants if they are out of my delivery range even when I want to pick up.  It’s not inconceivable that someone that lives in Brooklyn would want to order from a restaurant in Manhattan to pick up an order.  Also, trying to change my password has been an absolute nightmare, I keep getting messages that it’s an invalid zip code (?) when following the parameters for creating a new one. Really user unfriendly.",blearghle,caviar-order-food-delivery,931355786,
1,False,Promo code wasn’t accepted,2020-08-18 22:57:40,Wouldn’t allow me to use valid promo code,joLong82,caviar-order-food-delivery,931355786,
1,False,App review,2020-08-17 01:16:09,The only reason I signed up was because there was no other choice to order online and for the offered promo code discount. But the promo code did not work.,Corp hicks 101,caviar-order-food-delivery,931355786,
2,False,Customer service is awful,2020-07-23 00:52:23,"Great restaurants, wildly unreliable. Tried to call out a bug on the android app and they didn’t understand what I was trying to convey, kept dismissing me and treating me like a burden, refused to pass me off to someone who could understand the issue then just tried to throw money at my account - which they never even successfully credited but insisted they had. No amount of screen shots and polite language would convince them of anything I was trying to accomplish. I didn’t even want credit, just help with disappearing push notifications. 20 emails later and no opportunity to survey my experience later, just gonna stick with Postmates. No one wants to call customer service only to be made t feel like the last thing they want to do is help you.",jendoplasm,caviar-order-food-delivery,931355786,
1,False,Criminal Markups,2020-07-15 01:28:00,"I live out of the delivery area of the places I like so it’s been an indulgence to order from my favorite Indian place from Caviar. Today I accidentally looked at the website to see if I could order directly as I know delivery services steal almost all of a restaurants profits. 

I was blown away. 

Ordering directly and picking up:$70
Oredering the same from Caviar with a 10% driver tip: $144.30!!!!!!! OMFG! 

Service fee $18.81
Delivery fee: $5.99
Courier tip: $15 
Caviar markup on food: $39!

Restaurants barely make anything- if they make $7-20 on that $70 order they’re doing well. So before you order from this criminal enterprise look at how much they’re stealing from you and the restaurants and consider, especially now in Covid times, just hoping in your car and picking it up. If the restaurant accepts orders without an app do that but don’t, for any reason, let this service steal from you or the people you get your food from.",gregorhalenda,caviar-order-food-delivery,931355786,
1,False,HORRIBLE OVER 1.5 hours late no adjustment!,2020-07-14 14:30:46,"Horrible company. We placed an order to make our evening a little easier. When I placed the order at 6,  it said I would receive my order at 6:30. The restaurant is only 4 mins from my house. At 6:30, I received notification that the order was ready for Caviars delivery person to pick it up. At 7:30, I still hadn’t received our order, so I went down to the restaurant, they said the driver had JUST picked it up although it had been ready for an hour. Cold food yahoo!  I contacted caviar, and on a $90.00 order they offered a $10 credit to use their service another time. I said  I’d pay for the food, I would like them to refund me the $30 in additional fees I paid to caviar to make this delivery (never again!). They said NO. Abi L and Angelica at caviar support were ZERO help. You will never get a live person if you have a problem. DON’T USE THIS SERVICE.",Home.Buyer.777,caviar-order-food-delivery,931355786,
1,False,Hasn’t worked once but they still charge,2020-07-11 23:05:30,"No food 
no order$52.00",Bettadanyall,caviar-order-food-delivery,931355786,
